Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,ChurnIndicator,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,CustomerID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,MonthlyCharges,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,CallDuration,DataUsage,Location,ServicePlan,Complaints,Tenure,SessionCount,CongestionRisk,Cost,Profit,ChurnLabel
42,0,6.0,0,Unknown,Unknown,23,Dixon,2159,Month-to-Month,United States,8780-RSYYU,Stayed,0,0,Female,0,Fiber Optic,"38.392821, -121.799917",38.392821,-121.799917,0,19.2,0,0,0,Offer C,0,0,1,0,Credit Card,1,18529,0,Q3,0,4,0,California,0,0,0,25,532.1,0,150.0,0.0,682.1,0,0,95620,2058,11.025515,Bhaktapur,Month-to-Month,6,43,3,High,57.6982719039917,-38.49827190399171,0.0
64,29,0.0,0,Unknown,Unknown,27,Yountville,6435,Two Year,United States,8780-YRMTT,Stayed,0,1,Female,1,DSL,"38.421458, -122.365048",38.421458,-122.365048,0,47.4,0,0,0,Offer A,1,1,1,0,Mailed Check,0,2873,1,Q3,0,3,0,California,0,0,0,66,3177.25,0,0.0,0.0,3177.25,0,0,94599,3136,25.125515,Bhaktapur,Two Year,6,43,3,High,100.40827247619629,-53.00827247619629,0.0
50,16,44.92,0,Unknown,Unknown,63,Beaumont,4751,Month-to-Month,United States,8782-LKFPK,Stayed,0,1,Male,1,Fiber Optic,"33.946982, -116.977672",33.946982,-116.977672,0,90.4,1,0,0,Unknown,0,0,1,0,Credit Card,1,17721,0,Q3,0,4,0,California,1,1,0,44,4063.0,0,1976.48,0.0,6039.48,0,1,92223,2450,46.625515,Bhaktapur,Month-to-Month,6,43,3,High,118.93827247619629,-28.538272476196283,0.0
62,3,35.13,0,Unknown,Unknown,43,Crescent Mills,4807,One Year,United States,8782-NUUOL,Stayed,0,1,Male,1,DSL,"40.080342, -120.957805",40.080342,-120.957805,0,79.0,0,0,0,Unknown,0,1,0,0,Credit Card,1,178,1,Q3,0,3,0,California,1,1,1,60,4801.1,0,2107.8,0.0,6908.9,0,1,95934,3038,40.925514,Bhaktapur,One Year,6,43,3,High,122.1482713317871,-43.1482713317871,0.0
42,0,30.91,1,Competitor,Competitor made better offer,65,Sacramento,5671,Month-to-Month,United States,8785-EPNCG,Churned,0,0,Male,0,Fiber Optic,"38.608405, -121.449942",38.608405,-121.449942,0,23.15,1,0,0,Unknown,0,0,0,0,Credit Card,1,25355,0,Q3,0,1,0,California,0,0,0,11,245.2,0,340.01,0.0,585.21,0,0,95815,2058,13.000515,Bhaktapur,Month-to-Month,6,43,3,High,60.66077247619629,-37.510772476196294,1.0
46,6,9.7,0,Unknown,Unknown,27,Frazier Park,6250,One Year,United States,8788-DOXSU,Stayed,0,1,Male,1,DSL,"34.827662, -118.999073",34.827662,-118.999073,0,61.35,0,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,4498,0,Q3,0,3,0,California,1,1,0,59,3645.5,0,572.3,0.0,4217.8,0,1,93225,2254,32.100513,Bhaktapur,One Year,6,43,3,High,93.23077018737793,-31.880770187377927,0.0
23,41,23.68,0,Unknown,Unknown,72,Glendora,2985,Two Year,United States,8792-AOROI,Stayed,0,0,Female,1,DSL,"34.14649, -117.849815",34.14649,-117.849815,1,65.5,0,0,1,Offer E,0,1,0,1,Credit Card,1,24973,1,Q3,1,3,0,California,1,1,0,8,564.35,0,189.44,0.0,753.79,1,1,91741,1127,34.175514,Bhaktapur,Two Year,6,43,3,High,73.8032713317871,-8.303271331787101,0.0
35,14,0.0,0,Unknown,Unknown,67,Los Angeles,5463,Month-to-Month,United States,8799-OXZMD,Stayed,0,1,Female,1,DSL,"34.072945, -118.37267",34.072945,-118.37267,0,29.75,0,0,0,Offer C,0,0,1,0,Credit Card,0,21739,0,Q3,0,5,0,California,0,0,0,28,790.7,0,0.0,0.0,790.7,0,1,90048,1715,16.300514,Bhaktapur,Month-to-Month,6,43,3,High,58.750771331787114,-29.000771331787114,0.0
62,18,24.56,0,Unknown,Unknown,51,Philo,3094,Month-to-Month,United States,8800-ZKRFW,Stayed,1,1,Female,1,Fiber Optic,"39.094102, -123.500853",39.094102,-123.500853,1,107.5,1,2,9,Unknown,1,0,1,1,Bank Withdrawal,1,1113,1,Q3,1,4,0,California,1,1,1,30,3242.5,0,736.8,0.0,3979.3,0,1,95466,3038,55.175514,Bhaktapur,Month-to-Month,6,43,3,High,143.5232713317871,-36.0232713317871,0.0
65,7,28.63,1,Competitor,Competitor had better devices,78,Philo,5565,Month-to-Month,United States,8802-UNOJF,Churned,0,1,Male,1,Cable,"39.094102, -123.500853",39.094102,-123.500853,0,83.8,0,0,0,Offer D,1,0,1,0,Credit Card,1,1113,1,Q3,0,1,1,California,0,0,0,12,1029.75,80,343.56,44.58,1408.73,0,0,95466,3185,43.325516,Bhaktapur,Month-to-Month,6,43,3,High,128.68827362060546,-44.88827362060546,1.0
25,51,22.77,1,Dissatisfaction,Network reliability,78,Old Station,5698,Month-to-Month,United States,8806-EAGWC,Churned,0,0,Male,1,DSL,"40.656287, -121.428965",40.656287,-121.428965,0,55.15,0,0,0,Offer E,0,0,0,0,Credit Card,1,182,0,Q3,0,2,0,California,0,1,1,3,159.15,0,68.31,0.0,227.46,1,1,96071,1225,29.000515,Bhaktapur,Month-to-Month,6,43,3,High,68.00077247619629,-12.85077247619629,1.0
59,21,0.0,0,Unknown,Unknown,79,Angels Camp,2454,Month-to-Month,United States,8807-ARQET,Stayed,0,0,Female,1,Cable,"38.071327, -120.632221",38.071327,-120.632221,0,40.35,0,0,0,Offer B,1,0,1,0,Bank Withdrawal,0,4264,0,Q3,0,5,0,California,1,1,0,41,1677.85,0,0.0,0.0,1677.85,0,1,95222,2891,21.600515,Bhaktapur,Month-to-Month,6,43,3,High,90.22077304840087,-49.87077304840087,0.0
36,0,1.44,0,Unknown,Unknown,42,Newbury Park,4466,Two Year,United States,8807-OPMBM,Stayed,1,0,Female,0,Fiber Optic,"34.172071, -118.946262",34.172071,-118.946262,1,25.65,1,3,1,Offer B,0,0,1,1,Credit Card,1,37779,0,Q3,1,5,0,California,0,0,0,55,1388.0,0,79.2,0.0,1467.2,0,0,91320,1764,14.250515,Bhaktapur,Two Year,6,43,3,High,56.65577247619629,-31.00577247619629,0.0
62,15,43.84,0,Unknown,Unknown,54,Sacramento,6082,Two Year,United States,8809-XKHMD,Stayed,0,0,Male,1,Fiber Optic,"38.486938, -121.395805",38.486938,-121.395805,1,100.55,1,0,5,Offer A,1,1,1,1,Bank Withdrawal,1,54880,1,Q3,1,5,0,California,1,1,0,72,7325.1,0,3156.48,0.0,10481.58,0,1,95828,3038,51.700516,Bhaktapur,Two Year,6,43,3,High,138.31077362060546,-37.76077362060546,0.0
53,58,48.43,0,Unknown,Unknown,24,San Francisco,2923,One Year,United States,8812-ZRHFP,Stayed,1,1,Female,1,Fiber Optic,"37.802071, -122.411004",37.802071,-122.411004,1,86.45,0,3,0,Offer C,0,0,0,1,Bank Withdrawal,1,26831,0,Q3,0,3,0,California,1,1,0,30,2538.05,0,1452.9,0.0,3990.95,0,1,94133,2597,44.650517,Bhaktapur,One Year,6,43,3,High,118.91577476501465,-32.46577476501464,0.0
61,0,19.56,0,Unknown,Unknown,26,Martinez,5250,Month-to-Month,United States,8815-LMFLX,Stayed,1,0,Male,0,Fiber Optic,"38.014457, -122.115432",38.014457,-122.115432,1,25.4,1,4,8,Offer C,0,0,1,1,Bank Withdrawal,1,46677,0,Q3,1,3,0,California,0,0,0,25,546.85,0,489.0,0.0,1035.85,0,0,94553,2989,14.125515,Bhaktapur,Month-to-Month,6,43,3,High,80.96827247619629,-55.56827247619629,0.0
65,30,41.17,0,Unknown,Unknown,76,El Cerrito,4103,Two Year,United States,8818-DOPVL,Stayed,0,1,Female,1,Fiber Optic,"37.924838, -122.289145",37.924838,-122.289145,0,104.45,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,23141,0,Q3,0,3,1,California,1,1,1,46,4863.85,0,1893.82,36.78,6720.89,0,1,94530,3185,53.650517,Bhaktapur,Two Year,6,43,3,High,144.17577476501464,-39.725774765014634,0.0
39,26,33.57,1,Competitor,Competitor made better offer,71,Walnut Creek,5026,Month-to-Month,United States,8818-XYFCQ,Churned,0,0,Male,1,Fiber Optic,"37.916648, -122.008483",37.916648,-122.008483,1,99.55,1,0,1,Offer C,0,1,1,1,Credit Card,1,26022,0,Q3,1,1,0,California,1,1,1,32,3204.65,110,1074.24,35.82,4353.07,0,0,94598,1911,51.200516,Bhaktapur,Month-to-Month,6,43,3,High,115.02077362060547,-15.47077362060547,1.0
42,16,0.0,0,Unknown,Unknown,30,Grimes,4601,Two Year,United States,8819-WFGGJ,Stayed,0,1,Male,1,Cable,"39.033058, -121.895718",39.033058,-121.895718,1,54.1,0,0,7,Offer A,0,1,1,1,Bank Withdrawal,0,531,0,Q3,1,3,0,California,1,1,1,68,3794.5,0,0.0,0.0,3794.5,0,1,95950,2058,28.475515,Bhaktapur,Two Year,6,43,3,High,83.87327304840088,-29.773273048400874,0.0
52,19,0.0,0,Unknown,Unknown,43,Fort Bragg,4117,One Year,United States,8821-KVZKQ,Stayed,1,1,Female,1,Cable,"39.455555, -123.683979",39.455555,-123.683979,1,58.4,0,2,1,Offer A,1,0,1,1,Bank Withdrawal,0,14417,1,Q3,1,5,0,California,1,1,1,70,4113.15,0,0.0,32.53,4080.62,0,1,95437,2548,30.625515,Bhaktapur,One Year,6,43,3,High,96.8982724761963,-38.4982724761963,0.0
24,73,41.21,0,Unknown,Unknown,22,Rosamond,4259,Two Year,United States,8823-RLPWL,Stayed,0,1,Female,1,Fiber Optic,"34.903052, -118.411251",34.903052,-118.411251,1,110.65,1,0,5,Offer A,1,1,1,1,Credit Card,1,14931,0,Q3,1,4,0,California,1,1,1,72,8065.65,0,2967.12,0.0,11032.77,1,1,93560,1176,56.750515,Bhaktapur,Two Year,6,43,3,High,108.64577247619629,2.0042275238037206,0.0
28,27,9.76,1,Competitor,Competitor made better offer,86,San Diego,4559,Month-to-Month,United States,8835-VSDSE,Churned,0,0,Female,1,Cable,"32.961064, -117.134917",32.961064,-117.134917,1,70.7,0,0,1,Offer E,0,0,1,1,Bank Withdrawal,1,47224,0,Q3,1,2,0,California,0,0,0,2,141.45,0,19.52,0.0,160.97,1,1,92129,1372,36.775517,Bhaktapur,Month-to-Month,6,43,3,High,82.60327476501465,-11.903274765014643,1.0
35,6,32.31,1,Other,Moved,81,Capistrano Beach,4437,Month-to-Month,United States,8837-VVWLQ,Churned,0,0,Female,1,Fiber Optic,"33.458754, -117.665104",33.458754,-117.665104,0,84.95,0,0,0,Unknown,0,1,0,0,Bank Withdrawal,1,7465,0,Q3,0,1,0,California,0,0,1,8,668.4,0,258.48,0.0,926.88,0,1,92624,1715,43.900517,Bhaktapur,Month-to-Month,6,43,3,High,100.15077476501466,-15.200774765014657,1.0
25,0,16.57,0,Unknown,Unknown,23,Orange,6469,Two Year,United States,8838-GPHZP,Stayed,0,0,Female,0,Fiber Optic,"33.784597, -117.844535",33.784597,-117.844535,0,20.6,0,0,0,Unknown,0,0,1,0,Credit Card,1,15396,0,Q3,0,5,0,California,0,0,0,63,1298.7,0,1043.91,0.0,2342.61,1,0,92866,1225,11.725514,Bhaktapur,Two Year,6,43,3,High,42.088271617889404,-21.488271617889403,0.0
65,22,15.98,1,Attitude,Attitude of support person,81,Burbank,4745,Month-to-Month,United States,8840-DQLGN,Churned,0,0,Female,1,Cable,"34.177267, -118.31003",34.177267,-118.31003,1,100.5,1,0,1,Unknown,1,1,1,1,Bank Withdrawal,1,11517,1,Q3,1,1,1,California,0,0,1,35,3653.35,0,559.3,0.0,4212.65,0,1,91502,3185,51.675514,Bhaktapur,Month-to-Month,6,43,3,High,141.2132713317871,-40.7132713317871,1.0
56,18,36.74,0,Unknown,Unknown,60,El Dorado,2215,One Year,United States,8845-LWKGE,Stayed,1,1,Female,1,Cable,"38.63153, -120.842609",38.63153,-120.842609,1,64.5,0,1,4,Offer C,0,0,1,1,Bank Withdrawal,1,4097,1,Q3,1,5,0,California,0,0,1,30,1985.15,0,1102.2,0.0,3087.35,0,1,95623,2744,33.675514,Bhaktapur,One Year,6,43,3,High,105.3932713317871,-40.893271331787105,0.0
34,2,0.0,0,Unknown,Unknown,76,Fontana,5359,Month-to-Month,United States,8847-GEOOQ,Stayed,0,1,Male,1,DSL,"34.049671, -117.468896",34.049671,-117.468896,1,60.2,0,0,10,Offer B,1,0,1,1,Bank Withdrawal,0,29847,1,Q3,1,5,0,California,1,1,1,60,3582.4,0,0.0,0.0,3582.4,0,1,92337,1666,31.525515,Bhaktapur,Month-to-Month,6,43,3,High,80.60827190399169,-20.40827190399169,0.0
59,21,8.83,1,Dissatisfaction,Product dissatisfaction,90,Mineral,4893,One Year,United States,8849-GYOKR,Churned,0,0,Female,1,Fiber Optic,"40.408796, -121.579609",40.408796,-121.579609,1,106.55,1,0,2,Unknown,1,1,0,1,Bank Withdrawal,1,124,0,Q3,1,1,0,California,1,1,1,54,5763.3,0,476.82,0.0,6240.12,0,1,96063,2891,54.700516,Bhaktapur,One Year,6,43,3,High,139.87077362060546,-33.320773620605465,1.0
53,19,3.3,0,Unknown,Unknown,49,Simi Valley,4103,One Year,United States,8849-PRIQJ,Stayed,1,1,Female,1,Fiber Optic,"34.296813, -118.685703",34.296813,-118.685703,1,109.4,1,2,7,Unknown,0,1,1,1,Bank Withdrawal,1,49027,1,Q3,1,3,0,California,1,1,1,67,7281.6,0,221.1,38.34,7464.36,0,1,93063,2597,56.125515,Bhaktapur,One Year,6,43,3,High,136.1282724761963,-26.72827247619628,0.0
25,73,2.34,0,Unknown,Unknown,63,Simi Valley,5620,Month-to-Month,United States,8851-RAGOV,Stayed,0,0,Female,1,DSL,"34.269449, -118.768471",34.269449,-118.768471,1,71.05,0,0,10,Unknown,1,1,1,1,Credit Card,1,64802,1,Q3,1,4,0,California,1,1,0,25,1837.7,0,58.5,28.08,1868.12,1,1,93065,1225,36.950516,Bhaktapur,Month-to-Month,6,43,3,High,79.92577362060547,-8.875773620605472,0.0
57,0,17.38,0,Unknown,Unknown,20,Wallace,4538,Two Year,United States,8857-CUPFQ,Stayed,0,0,Male,0,Fiber Optic,"38.192608, -120.957842",38.192608,-120.957842,1,19.25,0,0,9,Offer B,0,0,0,1,Credit Card,1,304,0,Q3,1,3,0,California,0,0,0,63,1237.65,0,1094.94,0.0,2332.59,0,0,95254,2793,11.050514,Bhaktapur,Two Year,6,43,3,High,72.43577133178711,-53.18577133178711,0.0
43,0,11.02,0,Unknown,Unknown,44,Port Hueneme,4254,One Year,United States,8859-YSTWS,Stayed,0,0,Male,0,Fiber Optic,"34.110124, -119.100972",34.110124,-119.100972,0,19.95,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,25634,0,Q3,0,5,0,California,0,0,0,48,1004.5,0,528.96,0.0,1533.46,0,0,93041,2107,11.400515,Bhaktapur,One Year,6,43,3,High,59.2407719039917,-39.2907719039917,0.0
57,20,17.65,1,Competitor,Competitor made better offer,80,San Diego,5699,Month-to-Month,United States,8861-HGGKB,Churned,0,0,Female,1,Fiber Optic,"32.825086, -117.199424",32.825086,-117.199424,0,86.45,1,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,51213,0,Q3,0,2,0,California,1,1,0,10,830.85,0,176.5,0.0,1007.35,0,1,92117,2793,44.650517,Bhaktapur,Month-to-Month,6,43,3,High,122.83577476501465,-36.385774765014645,1.0
49,15,22.8,0,Unknown,Unknown,44,Sunnyvale,3289,Month-to-Month,United States,8868-GAGIO,Stayed,0,1,Male,1,Fiber Optic,"37.421633, -122.009613",37.421633,-122.009613,1,84.55,1,0,8,Unknown,0,1,1,1,Credit Card,1,16985,0,Q3,1,3,0,California,0,0,0,45,3713.95,0,1026.0,0.0,4739.95,0,1,94089,2401,43.700516,Bhaktapur,Month-to-Month,6,43,3,High,113.57077362060548,-29.020773620605482,0.0
51,4,44.31,0,Unknown,Unknown,78,King City,5213,Two Year,United States,8869-LIHMK,Stayed,0,1,Female,1,Fiber Optic,"36.220761, -120.980777",36.220761,-120.980777,0,115.1,1,0,0,Unknown,1,1,1,0,Bank Withdrawal,1,14477,1,Q3,0,3,0,California,1,1,1,64,7334.05,0,2835.84,0.0,10169.89,0,1,93930,2499,58.975513,Bhaktapur,Two Year,6,43,3,High,138.44327018737795,-23.343270187377954,0.0
51,13,33.91,1,Dissatisfaction,Poor expertise of phone support,69,Santa Rosa,2681,One Year,United States,8869-TORSS,Churned,0,1,Female,1,DSL,"38.439696, -122.668817",38.439696,-122.668817,0,60.35,0,0,0,Unknown,0,1,1,0,Credit Card,1,22250,1,Q3,0,1,0,California,0,0,0,48,2896.4,0,1627.68,0.0,4524.08,0,1,95405,2499,31.600515,Bhaktapur,One Year,6,43,3,High,97.38077304840088,-37.03077304840088,1.0
45,9,27.69,0,Unknown,Unknown,76,Courtland,4220,Month-to-Month,United States,8873-GLDMH,Stayed,0,0,Female,1,Fiber Optic,"38.311609, -121.554034",38.311609,-121.554034,0,73.85,1,0,0,Unknown,0,0,1,0,Credit Card,1,699,0,Q3,0,4,0,California,0,0,0,6,401.3,0,166.14,0.0,567.44,0,1,95615,2205,38.350513,Bhaktapur,Month-to-Month,6,43,3,High,101.62577018737792,-27.77577018737793,0.0
40,0,49.52,0,Unknown,Unknown,38,Sugarloaf,5880,One Year,United States,8873-TMKGR,Stayed,0,0,Male,0,Fiber Optic,"34.243088, -116.830015",34.243088,-116.830015,0,19.1,0,0,0,Offer C,0,0,0,0,Credit Card,1,1834,0,Q3,0,4,0,California,0,0,0,29,529.5,0,1436.08,0.0,1965.58,0,0,92386,1960,10.975514,Bhaktapur,One Year,6,43,3,High,55.66327161788941,-36.563271617889406,0.0
64,0,20.49,0,Unknown,Unknown,65,Salinas,5453,Two Year,United States,8874-EJNSR,Stayed,1,0,Male,0,Fiber Optic,"36.624338, -121.615669",36.624338,-121.615669,1,25.2,1,2,8,Unknown,0,0,0,1,Credit Card,1,13027,0,Q3,1,5,0,California,0,0,0,39,987.95,0,799.11,0.0,1787.06,0,0,93908,3136,14.025515,Bhaktapur,Two Year,6,43,3,High,83.7582719039917,-58.558271903991695,0.0
78,9,25.51,0,Unknown,Unknown,70,Mineral,4915,Two Year,United States,8875-AKBYH,Stayed,0,0,Male,1,Fiber Optic,"40.408796, -121.579609",40.408796,-121.579609,0,84.35,1,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,124,0,Q3,0,4,1,California,0,0,1,20,1745.2,10,510.2,0.0,2265.4,0,0,96063,3822,43.600513,Bhaktapur,Two Year,6,43,3,High,141.84077018737793,-57.49077018737793,0.0
47,29,40.79,1,Competitor,Competitor had better devices,68,Nice,5598,Month-to-Month,United States,8878-HMWBV,Churned,0,1,Male,1,DSL,"39.12334, -122.838198",39.12334,-122.838198,0,49.15,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,2223,0,Q3,0,1,0,California,0,0,0,3,169.05,10,122.37,0.0,301.42,0,0,95464,2303,26.000515,Bhaktapur,Month-to-Month,6,43,3,High,85.06077247619629,-35.91077247619629,1.0
30,59,9.37,0,Unknown,Unknown,40,Long Beach,6107,Month-to-Month,United States,8878-RYUKI,Stayed,0,1,Female,1,DSL,"33.760458, -118.129725",33.760458,-118.129725,0,59.45,0,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,31352,0,Q3,0,3,0,California,1,1,0,52,3043.7,0,487.24,0.0,3530.94,0,1,90803,1470,31.150515,Bhaktapur,Month-to-Month,6,43,3,High,76.1257719039917,-16.675771903991702,0.0
42,9,6.19,0,Unknown,Unknown,47,Irvine,6124,Two Year,United States,8879-XUAHX,Stayed,0,1,Male,1,Fiber Optic,"33.680302, -117.833296",33.680302,-117.833296,1,116.25,1,0,4,Unknown,1,1,1,1,Bank Withdrawal,1,22499,1,Q3,1,3,0,California,1,1,1,71,8564.75,0,439.49,0.0,9004.24,0,1,92614,2058,59.550514,Bhaktapur,Two Year,6,43,3,High,130.4857713317871,-14.235771331787106,0.0
57,5,38.21,0,Unknown,Unknown,48,Gardena,5556,One Year,United States,8879-ZKJOF,Stayed,0,1,Female,1,DSL,"33.90139, -118.315697",33.90139,-118.315697,0,79.85,0,0,0,Unknown,0,1,1,0,Bank Withdrawal,1,26442,1,Q3,0,4,0,California,1,1,1,41,3320.75,0,1566.61,0.0,4887.36,0,1,90249,2793,41.350513,Bhaktapur,One Year,6,43,3,High,117.88577018737793,-38.035770187377935,0.0
44,30,24.94,0,Unknown,Unknown,34,Termo,5045,Two Year,United States,8883-ANODQ,Stayed,1,1,Female,1,Fiber Optic,"41.027281, -120.669427",41.027281,-120.669427,1,84.4,1,1,3,Unknown,1,0,1,1,Credit Card,1,72,0,Q3,1,5,0,California,0,0,0,68,5746.75,0,1695.92,0.0,7442.67,0,1,96132,2156,43.625515,Bhaktapur,Two Year,6,43,3,High,108.5582724761963,-24.158272476196288,0.0
65,3,34.66,1,Other,Don't know,74,Roseville,2016,Month-to-Month,United States,8884-ADFVN,Churned,0,1,Male,1,Fiber Optic,"38.759751, -121.288545",38.759751,-121.288545,1,101.95,1,0,2,Unknown,0,0,1,1,Bank Withdrawal,1,30614,0,Q3,1,1,1,California,1,1,1,7,700.85,0,242.62,0.0,943.47,0,1,95678,3185,52.400517,Bhaktapur,Month-to-Month,6,43,3,High,142.30077476501464,-40.350774765014634,1.0
22,0,42.02,0,Unknown,Unknown,70,El Dorado Hills,2858,One Year,United States,8884-FEEWR,Stayed,0,0,Male,0,Fiber Optic,"38.684437, -121.055634",38.684437,-121.055634,0,20.6,0,0,0,Offer C,0,0,0,0,Bank Withdrawal,1,22028,0,Q3,0,4,0,California,0,0,0,35,754.0,0,1470.7,0.0,2224.7,1,0,95762,1078,11.725514,Bhaktapur,One Year,6,43,3,High,39.14827161788941,-18.548271617889405,0.0
45,15,10.83,0,Unknown,Unknown,36,Forest Falls,5277,Month-to-Month,United States,8885-QSQBX,Joined,0,0,Female,1,DSL,"34.067699, -116.903891",34.067699,-116.903891,0,49.55,0,0,0,Unknown,0,1,0,0,Bank Withdrawal,1,958,0,Q3,0,4,0,California,0,0,0,1,49.55,0,10.83,0.0,60.38,0,1,92339,2205,26.200514,Bhaktapur,Month-to-Month,6,43,3,High,83.40077075958251,-33.85077075958252,0.0
61,24,31.43,0,Unknown,Unknown,58,Manhattan Beach,5014,Month-to-Month,United States,8887-IPQNC,Stayed,0,0,Female,1,DSL,"33.889632, -118.39737",33.889632,-118.39737,1,44.25,0,0,4,Unknown,0,0,1,1,Credit Card,1,33758,0,Q3,1,5,0,California,0,0,0,7,313.45,0,220.01,0.0,533.46,0,0,90266,2989,23.550514,Bhaktapur,Month-to-Month,6,43,3,High,95.10577133178711,-50.85577133178711,0.0
41,14,0.0,0,Unknown,Unknown,76,Biggs,3752,One Year,United States,8898-KASCD,Stayed,0,1,Male,1,DSL,"39.457388, -121.818201",39.457388,-121.818201,0,35.55,0,0,0,Unknown,0,0,0,0,Credit Card,0,3169,1,Q3,0,3,0,California,0,0,0,39,1309.15,0,0.0,0.0,1309.15,0,1,95917,2009,19.200514,Bhaktapur,One Year,6,43,3,High,68.98077075958253,-33.43077075958253,0.0
46,27,0.0,1,Competitor,Competitor made better offer,94,San Diego,3747,Month-to-Month,United States,8901-HJXTF,Churned,0,0,Female,1,DSL,"32.825086, -117.199424",32.825086,-117.199424,1,29.2,0,0,1,Unknown,1,0,0,1,Mailed Check,0,51213,0,Q3,1,1,0,California,0,0,0,12,309.1,0,0.0,0.0,309.1,0,1,92117,2254,16.025515,Bhaktapur,Month-to-Month,6,43,3,High,69.1182719039917,-39.918271903991695,1.0
36,9,0.0,0,Unknown,Unknown,75,Walnut Creek,4369,Two Year,United States,8908-NMQTX,Stayed,0,1,Male,1,Cable,"37.862128, -122.075197",37.862128,-122.075197,0,65.6,0,0,0,Unknown,1,1,1,0,Bank Withdrawal,0,18024,1,Q3,0,3,0,California,1,1,1,72,4566.5,0,0.0,0.0,4566.5,0,1,94595,1764,34.225513,Bhaktapur,Two Year,6,43,3,High,86.61827018737793,-21.018270187377937,0.0
40,0,22.29,0,Unknown,Unknown,35,Oroville,5422,Two Year,United States,8908-SLFCJ,Stayed,0,0,Female,0,Fiber Optic,"39.473896, -121.415927",39.473896,-121.415927,0,20.85,0,0,0,Offer D,0,0,1,0,Credit Card,1,28382,0,Q3,0,3,0,California,0,0,0,21,435.25,0,468.09,1.31,902.03,0,0,95966,1960,11.850514,Bhaktapur,Two Year,6,43,3,High,56.97577161788941,-36.125771617889406,0.0
40,0,12.05,0,Unknown,Unknown,29,San Francisco,2088,One Year,United States,8909-BOLNL,Joined,0,0,Male,0,Fiber Optic,"37.800254, -122.436975",37.800254,-122.436975,0,21.2,0,0,0,Unknown,0,0,0,0,Credit Card,1,22920,0,Q3,0,5,0,California,0,0,0,3,52.05,0,36.15,0.0,88.2,0,0,94123,1960,12.025515,Bhaktapur,One Year,6,43,3,High,57.2382719039917,-36.0382719039917,0.0
27,59,30.6,0,Unknown,Unknown,54,Essex,4727,One Year,United States,8910-ICHIU,Stayed,0,1,Female,1,Fiber Optic,"34.9436, -115.287901",34.9436,-115.287901,0,95.65,0,0,0,Offer B,1,1,1,0,Credit Card,1,115,0,Q3,0,3,0,California,0,0,1,46,4664.2,0,1407.6,0.0,6071.8,1,1,92332,1323,49.250515,Bhaktapur,One Year,6,43,3,High,100.3357724761963,-4.685772476196291,0.0
72,8,12.98,0,Unknown,Unknown,72,Prather,3583,Two Year,United States,8910-LEDAG,Stayed,0,0,Male,1,Fiber Optic,"37.007238, -119.505661",37.007238,-119.505661,1,71.55,0,0,2,Unknown,0,0,0,1,Credit Card,1,1314,0,Q3,1,3,1,California,0,0,0,34,2427.35,0,441.32,0.0,2868.67,0,1,93651,3528,37.200516,Bhaktapur,Two Year,6,43,3,High,126.36077362060547,-54.810773620605474,0.0
62,17,2.12,1,Other,Don't know,79,Valley Village,4115,Month-to-Month,United States,8914-RBTSB,Churned,0,1,Male,1,Fiber Optic,"34.165783, -118.399795",34.165783,-118.399795,1,93.8,1,0,1,Unknown,1,0,0,1,Bank Withdrawal,1,27453,0,Q3,1,1,0,California,0,0,1,31,3019.5,50,65.72,0.0,3135.22,0,0,91607,3038,48.325516,Bhaktapur,Month-to-Month,6,43,3,High,133.24827362060546,-39.44827362060546,1.0
28,0,26.49,0,Unknown,Unknown,27,Vallejo,3408,Two Year,United States,8917-FAEMR,Stayed,0,0,Female,0,Fiber Optic,"38.104705, -122.247387",38.104705,-122.247387,0,19.85,0,0,0,Unknown,0,0,0,0,Credit Card,1,37218,0,Q3,0,3,0,California,0,0,0,37,784.25,0,980.13,0.0,1764.38,1,0,94590,1372,11.350514,Bhaktapur,Two Year,6,43,3,High,44.4657716178894,-24.6157716178894,0.0
